# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  178       6.818259343085e-10       1.115808510896e-13      -4.856896894982e-12       1.453356122423e-15       2.154279767834e-12       4.309443892075e-13      -2.316571576016e-15 
  179       6.849168789836e-10       1.101727397254e-13      -4.762450072452e-12       1.471735848195e-15       2.118802397620e-12       4.252141441903e-13      -2.257568696576e-15 
  180       6.879484047128e-10       1.087820067450e-13      -4.664414089190e-12       1.490250683875e-15       2.084066252919e-12       4.195292726171e-13      -2.198232909424e-15 
  181       6.909194982213e-10       1.074126271518e-13      -4.562804047408e-12       1.508899440494e-15       2.050045993380e-12       4.138796873040e-13      -2.138444749374e-15 
  182       6.938291986256e-10       1.060684672523e-13      -4.457635392921e-12       1.527680994097e-15       2.016728735404e-12       4.082708809633e-13      -2.078293447628e-15 
  183       6.966765555199e-10       1.047534470870e-13      -4.348925481294e-12       1.546594191781e-15       1.984103293852e-12       4.027125086364e-13      -2.017925738311e-15 
  184       6.994606145445e-10       1.034715969678e-13      -4.236694139327e-12       1.565637818872e-15       1.952156462521e-12       3.972144670025e-13      -1.957493967469e-15 
  185       7.021804173337e-10       1.022270586066e-13      -4.120963700853e-12       1.584810598115e-15       1.920872977680e-12       3.917868964737e-13      -1.897156162639e-15 
  186       7.048350014640e-10       1.010240862437e-13      -4.001759042543e-12       1.604111188857e-15       1.890235481612e-12       3.864401832880e-13      -1.837076102430e-15 
  187       7.074234004019e-10       9.986704777664e-14      -3.879107619700e-12       1.623538186231e-15       1.860224486149e-12       3.811849616043e-13      -1.777423386099e-15 
  188       7.099446434524e-10       9.876042588862e-14      -3.753039502060e-12       1.643090120344e-15       1.830818336215e-12       3.760321155961e-13      -1.718373503126e-15 
  189       7.123977878541e-10       9.770874101244e-14      -3.623586541227e-12       1.662765591474e-15       1.801996269097e-12       3.709910554471e-13      -1.660089216920e-15 
  190       7.147820178928e-10       9.671631134776e-14      -3.490779727864e-12       1.682563688837e-15       1.773747927261e-12       3.660643950254e-13      -1.602662994904e-15 
  191       7.170965532167e-10       9.578747678640e-14      -3.354651702631e-12       1.702483602059e-15       1.746064497972e-12       3.612528739592e-13      -1.546170339333e-15 
  192       7.193406174195e-10       9.492667630312e-14      -3.215237639223e-12       1.722524487662e-15       1.718935656440e-12       3.565570438178e-13      -1.490688087957e-15 
  193       7.215134380951e-10       9.413844882307e-14      -3.072575277263e-12       1.742685468695e-15       1.692349539712e-12       3.519772644382e-13      -1.436294421151e-15 
  194       7.236142468941e-10       9.342743408911e-14      -2.926704955199e-12       1.762965634377e-15       1.666292720547e-12       3.475137002510e-13      -1.383068869053e-15 
  195       7.256422795783e-10       9.279837352923e-14      -2.777669643205e-12       1.783364039737e-15       1.640750181308e-12       3.431663166061e-13      -1.331092318697e-15 
  196       7.275967760769e-10       9.225611112388e-14      -2.625514976076e-12       1.803879705250e-15       1.615705287841e-12       3.389348760990e-13      -1.280447021149e-15 
  197       7.294770107955e-10       9.180550813958e-14      -2.470288389337e-12       1.824511593533e-15       1.591142023480e-12       3.348168719861e-13      -1.231162175620e-15 
  198       7.312823858922e-10       9.145117859912e-14      -2.312036388927e-12       1.845258538280e-15       1.567051926851e-12       3.308011682336e-13      -1.183046247415e-15 
  199       7.330123449117e-10       9.119773618881e-14      -2.150807145772e-12       1.866119309446e-15       1.543427609764e-12       3.268738885130e-13      -1.135842433518e-15 
  200       7.346663432895e-10       9.104987925907e-14      -1.986651404638e-12       1.887092635300e-15       1.520260523471e-12       3.230204275225e-13      -1.089281828648e-15 
  201       7.362438485006e-10       9.101239142678e-14      -1.819622514274e-12       1.908177201997e-15       1.497540939508e-12       3.192254409662e-13      -1.043083264966e-15 
  202       7.377443402079e-10       9.109014217772e-14      -1.649776457547e-12       1.929371653143e-15       1.475257930529e-12       3.154728355336e-13      -9.969531517772e-16 
  203       7.391673104106e-10       9.128808746892e-14      -1.477171881583e-12       1.950674589363e-15       1.453399351145e-12       3.117457588796e-13      -9.505853152369e-16 
  204       7.405122635929e-10       9.161127033106e-14      -1.301870127906e-12       1.972084567874e-15       1.431951818761e-12       3.080265896037e-13      -9.036608380550e-16 
  205       7.417787257062e-10       9.206471098493e-14      -1.123933831547e-12       1.993599972408e-15       1.410902549556e-12       3.043003320303e-13      -8.559281397016e-16 
  206       7.429662715077e-10       9.265306736274e-14      -9.434225464018e-13       2.015218613739e-15       1.390245049546e-12       3.005650863304e-13      -8.074498002866e-16 
  207       7.440744994265e-10       9.338095193625e-14      -7.603968711757e-13       2.036938100304e-15       1.369973785743e-12       2.968222934992e-13      -7.583727410456e-16 
  208       7.451030230739e-10       9.425304035101e-14      -5.749198787615e-13       2.058755964533e-15       1.350082353060e-12       2.930733961618e-13      -7.088496058205e-16 
  209       7.460514714178e-10       9.527407171483e-14      -3.870571423130e-13       2.080669662048e-15       1.330563460416e-12       2.893198382272e-13      -6.590388287751e-16 
  210       7.469194889556e-10       9.644884888617e-14      -1.968767613178e-13       2.102676570866e-15       1.311408916845e-12       2.855630645432e-13      -6.091047021089e-16 
  211       7.477067358886e-10       9.778223876262e-14      -4.449387668593e-15       2.124773990596e-15       1.292609617606e-12       2.818045205512e-13      -5.592174437722e-16 
  212       7.484128882950e-10       9.927917256930e-14       1.901517482635e-13       2.146959141642e-15       1.274155530292e-12       2.780456519402e-13      -5.095532651804e-16 
  213       7.490376383041e-10       1.009446461473e-13       3.868508115572e-13       2.169229164403e-15       1.256035680938e-12       2.742879043021e-13      -4.602944389288e-16 
  214       7.495807162091e-10       1.027835922670e-13       5.855709826897e-13       2.191581214011e-15       1.238239661627e-12       2.705352586427e-13      -4.116030458469e-16 
  215       7.500419581003e-10       1.048004874228e-13       7.862394925940e-13       2.214012753310e-15       1.220762294860e-12       2.668020282035e-13      -3.635401128312e-16 
  216       7.504212431163e-10       1.069997191523e-13       9.887828758227e-13       2.236521278034e-15       1.203599256024e-12       2.631055853170e-13      -3.161411678257e-16 
  217       7.507184721421e-10       1.093857115908e-13       1.193125333300e-12       2.259104222494e-15       1.186745570207e-12       2.594638788861e-13      -2.694420710063e-16 
  218       7.509335680402e-10       1.119629254261e-13       1.399188710544e-12       2.281758959023e-15       1.170195602280e-12       2.558954406528e-13      -2.234790138479e-16 
  219       7.510664758811e-10       1.147358578530e-13       1.606892475883e-12       2.304482797425e-15       1.153943046972e-12       2.524193914663e-13      -1.782885181911e-16 
  220       7.511171631747e-10       1.177090425280e-13       1.816153698682e-12       2.327272984429e-15       1.137980918947e-12       2.490554475519e-13      -1.339074353095e-16 
  221       7.510856201007e-10       1.208870495241e-13       2.026887027559e-12       2.350126703134e-15       1.122301542881e-12       2.458239267794e-13      -9.037294497624e-17 
  222       7.509718597395e-10       1.242744852850e-13       2.239004668609e-12       2.373041072460e-15       1.106896543539e-12       2.427457549308e-13      -4.772255453131e-17 
  223       7.507759245671e-10       1.278758625086e-13       2.452418208589e-12       2.396013328523e-15       1.091757936854e-12       2.398350731958e-13      -5.972917782475e-18 
  224       7.504979059262e-10       1.316952005531e-13       2.667044260425e-12       2.419041382914e-15       1.076881502008e-12       2.370765172638e-13       3.494522607805e-17 
  225       7.501379262592e-10       1.357363991350e-13       2.882799140174e-12       2.442123299410e-15       1.062263607930e-12       2.344464829220e-13       7.512619519902e-17 
  226       7.496961332019e-10       1.400033657254e-13       3.099597037576e-12       2.465257115178e-15       1.047900124640e-12       2.319203814993e-13       1.146686140880e-16 
  227       7.491726998298e-10       1.445000151923e-13       3.317349998715e-12       2.488440840660e-15       1.033786415966e-12       2.294726283602e-13       1.536754654255e-16 
  228       7.485678249038e-10       1.492302694428e-13       3.535967908665e-12       2.511672459461e-15       1.019917332266e-12       2.270766313993e-13       1.922541418795e-16 
  229       7.478817331159e-10       1.541980570650e-13       3.755358474145e-12       2.534949928234e-15       1.006287203155e-12       2.247047795356e-13       2.305164979197e-16 
  230       7.471146753354e-10       1.594073129708e-13       3.975427206173e-12       2.558271176568e-15       9.928898302215e-13       2.223284312068e-13       2.685789016316e-16 
  231       7.462669288547e-10       1.648619780376e-13       4.196077402719e-12       2.581634106873e-15       9.797184797509e-13       2.199179028638e-13       3.065622865312e-16 
  232       7.453387952455e-10       1.705658583260e-13       4.417212407443e-12       2.605036505822e-15       9.667667804911e-13       2.174493275168e-13       3.445609974622e-16 
  233       7.443305932706e-10       1.765221937653e-13       4.638742577586e-12       2.628475772807e-15       9.540314939141e-13       2.149257271844e-13       3.825470725279e-16 
  234       7.432426660084e-10       1.827340619800e-13       4.860578715331e-12       2.651949174393e-15       9.415099019467e-13       2.123572272372e-13       4.204601152509e-16 
  235       7.420753834422e-10       1.892045156391e-13       5.082629818411e-12       2.675453930939e-15       9.291989121644e-13       2.097543077779e-13       4.582379484602e-16 
  236       7.408291427006e-10       1.959365817869e-13       5.304803067818e-12       2.698987216289e-15       9.170950525222e-13       2.071278073858e-13       4.958165968310e-16 
  237       7.395043682985e-10       2.029332611732e-13       5.527003815507e-12       2.722546157460e-15       9.051944660858e-13       2.044889268628e-13       5.331302694242e-16 
  238       7.381015123773e-10       2.101975275838e-13       5.749135572098e-12       2.746127834331e-15       8.934929057628e-13       2.018492329782e-13       5.701113422262e-16 
  239       7.366210549458e-10       2.177323271709e-13       5.971099994588e-12       2.769729279339e-15       8.819857290338e-13       1.992206622142e-13       6.066903406883e-16 
  240       7.350635041206e-10       2.255405777837e-13       6.192796874052e-12       2.793347477163e-15       8.706678926837e-13       1.966155245111e-13       6.427959222670e-16 
  241       7.334293963668e-10       2.336251682989e-13       6.414124123351e-12       2.816979364416e-15       8.595339475324e-13       1.940465070125e-13       6.783548589628e-16 
  242       7.317192970890e-10       2.419888160067e-13       6.634980278210e-12       2.840621827231e-15       8.485787565619e-13       1.915244202013e-13       7.133115716593e-16 
  243       7.299338019449e-10       2.506336307251e-13       6.855272191215e-12       2.864271694491e-15       8.377997076602e-13       1.890512795523e-13       7.476880607399e-16 
  244       7.280735360771e-10       2.595615234085e-13       7.074907772515e-12       2.887925743592e-15       8.271946225302e-13       1.866268188222e-13       7.815275133767e-16 
  245       7.261391540092e-10       2.687743448006e-13       7.293793510564e-12       2.911580702204e-15       8.167610413846e-13       1.842507097124e-13       8.148750953443e-16 
  246       7.241313398877e-10       2.782738844756e-13       7.511834464961e-12       2.935233247950e-15       8.064962191533e-13       1.819225610070e-13       8.477779734567e-16 
  247       7.220508077229e-10       2.880618698787e-13       7.728934259283e-12       2.958880008099e-15       7.963971216906e-13       1.796419177115e-13       8.802853380049e-16 
  248       7.198983016306e-10       2.981399653672e-13       7.944995073916e-12       2.982517559248e-15       7.864604219828e-13       1.774082601910e-13       9.124484251941e-16 
  249       7.176745960731e-10       3.085097712509e-13       8.159917638894e-12       3.006142427005e-15       7.766824963552e-13       1.752210033085e-13       9.443205395805e-16 
