# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2433       1.220933428361e-11       2.882960019759e-13      -4.121396564201e-13       0.000000000000e+00       1.443979433555e-16       1.788982566994e-17      -1.211936134289e-18 
 2434       1.216746065466e-11       2.884447265373e-13      -4.043212738710e-13       0.000000000000e+00       1.441193380900e-16       1.797449647173e-17      -1.245098791110e-18 
 2435       1.212534044804e-11       2.886423392859e-13      -3.966265944692e-13       0.000000000000e+00       1.438413404108e-16       1.805965965648e-17      -1.277845025717e-18 
 2436       1.208298362762e-11       2.888881799627e-13      -3.890582761109e-13       0.000000000000e+00       1.435639486778e-16       1.814544506900e-17      -1.310197526324e-18 
 2437       1.204040019115e-11       2.891815858435e-13      -3.816189846170e-13       0.000000000000e+00       1.432871612393e-16       1.823198297804e-17      -1.342179058400e-18 
 2438       1.199760017035e-11       2.895218917366e-13      -3.743113937408e-13       0.000000000000e+00       1.430109764323e-16       1.831940407672e-17      -1.373812464747e-18 
 2439       1.195459363086e-11       2.899084299798e-13      -3.671381851760e-13       0.000000000000e+00       1.427353925824e-16       1.840783948295e-17      -1.405120665581e-18 
 2440       1.191139067238e-11       2.903405304381e-13      -3.601020485641e-13       0.000000000000e+00       1.424604080034e-16       1.849742073989e-17      -1.436126658611e-18 
 2441       1.186800142859e-11       2.908175205008e-13      -3.532056815028e-13       0.000000000000e+00       1.421860209981e-16       1.858827981634e-17      -1.466853519123e-18 
 2442       1.182443606730e-11       2.913387250793e-13      -3.464517895533e-13       0.000000000000e+00       1.419122298573e-16       1.868054910725e-17      -1.497324400054e-18 
 2443       1.178070479039e-11       2.919034666037e-13      -3.398430862488e-13       0.000000000000e+00       1.416390328608e-16       1.877436143408e-17      -1.527562532079e-18 
 2444       1.173681783389e-11       2.925110650212e-13      -3.333822931017e-13       0.000000000000e+00       1.413664282765e-16       1.886985004525e-17      -1.557591223685e-18 
 2445       1.169278546803e-11       2.931608377925e-13      -3.270721396118e-13       0.000000000000e+00       1.410944143610e-16       1.896714861661e-17      -1.587433861257e-18 
 2446       1.164861799723e-11       2.938520998897e-13      -3.209153632741e-13       0.000000000000e+00       1.408229893591e-16       1.906639125185e-17      -1.617113909155e-18 
 2447       1.160432576018e-11       2.945841637935e-13      -3.149147095865e-13       0.000000000000e+00       1.405521515043e-16       1.916771248292e-17      -1.646654909792e-18 
 2448       1.155991912983e-11       2.953563394909e-13      -3.090729320579e-13       0.000000000000e+00       1.402818990184e-16       1.927124727048e-17      -1.676080483720e-18 
 2449       1.151540851349e-11       2.961679344719e-13      -3.033927922157e-13       0.000000000000e+00       1.400122301117e-16       1.937713100435e-17      -1.705414329707e-18 
 2450       1.147080435277e-11       2.970182537276e-13      -2.978770596142e-13       0.000000000000e+00       1.397431429827e-16       1.948549950391e-17      -1.734680224814e-18 
 2451       1.142611712373e-11       2.979065997469e-13      -2.925285118418e-13       0.000000000000e+00       1.394746358185e-16       1.959648901856e-17      -1.763902024482e-18 
 2452       1.138135703324e-11       2.988322286432e-13      -2.873493553039e-13       0.000000000000e+00       1.392067069134e-16       1.971019082989e-17      -1.793098255421e-18 
 2453       1.133653310650e-11       2.997942182509e-13      -2.823394837762e-13       0.000000000000e+00       1.389393550270e-16       1.982651476121e-17      -1.822265858846e-18 
 2454       1.129165409415e-11       3.007915992358e-13      -2.774982094679e-13       0.000000000000e+00       1.386725790282e-16       1.994532485384e-17      -1.851396350323e-18 
 2455       1.124672877544e-11       3.018233988913e-13      -2.728248412989e-13       0.000000000000e+00       1.384063777768e-16       2.006648469085e-17      -1.880481218117e-18 
 2456       1.120176595821e-11       3.028886411345e-13      -2.683186848963e-13       0.000000000000e+00       1.381407501231e-16       2.018985739664e-17      -1.909511923160e-18 
 2457       1.115677447896e-11       3.039863465036e-13      -2.639790425903e-13       0.000000000000e+00       1.378756949079e-16       2.031530563641e-17      -1.938479899023e-18 
 2458       1.111176320283e-11       3.051155321535e-13      -2.598052134110e-13       0.000000000000e+00       1.376112109630e-16       2.044269161573e-17      -1.967376551893e-18 
 2459       1.106674102368e-11       3.062752118527e-13      -2.557964930843e-13       0.000000000000e+00       1.373472971104e-16       2.057187708005e-17      -1.996193260541e-18 
 2460       1.102171686409e-11       3.074643959798e-13      -2.519521740283e-13       0.000000000000e+00       1.370839521629e-16       2.070272331424e-17      -2.024921376297e-18 
 2461       1.097669967538e-11       3.086820915198e-13      -2.482715453497e-13       0.000000000000e+00       1.368211749240e-16       2.083509114209e-17      -2.053552223019e-18 
 2462       1.093169843767e-11       3.099273020610e-13      -2.447538928398e-13       0.000000000000e+00       1.365589641874e-16       2.096884092588e-17      -2.082077097071e-18 
 2463       1.088672215987e-11       3.111990277909e-13      -2.413984989712e-13       0.000000000000e+00       1.362973187378e-16       2.110383256587e-17      -2.110487267288e-18 
 2464       1.084177987977e-11       3.124962654932e-13      -2.382046428937e-13       0.000000000000e+00       1.360362373502e-16       2.123992549987e-17      -2.138773974955e-18 
 2465       1.079688066399e-11       3.138180085441e-13      -2.351716004308e-13       0.000000000000e+00       1.357757187901e-16       2.137697870271e-17      -2.166928433776e-18 
 2466       1.075203360806e-11       3.151632469087e-13      -2.322986440760e-13       0.000000000000e+00       1.355157618137e-16       2.151485068583e-17      -2.194941829847e-18 
 2467       1.070724783647e-11       3.165309671378e-13      -2.295850429890e-13       0.000000000000e+00       1.352563651676e-16       2.165339949676e-17      -2.222805321627e-18 
 2468       1.066253250261e-11       3.179201523640e-13      -2.270300629920e-13       0.000000000000e+00       1.349975275890e-16       2.179248271870e-17      -2.250510039913e-18 
 2469       1.061789678892e-11       3.193297822984e-13      -2.246329665660e-13       0.000000000000e+00       1.347392478054e-16       2.193195746998e-17      -2.278047087812e-18 
 2470       1.057334990680e-11       3.207588332273e-13      -2.223930128471e-13       0.000000000000e+00       1.344815245350e-16       2.207168040364e-17      -2.305407540709e-18 
 2471       1.052890109673e-11       3.222062780082e-13      -2.203094576229e-13       0.000000000000e+00       1.342243564863e-16       2.221150770697e-17      -2.332582446245e-18 
 2472       1.048455962826e-11       3.236710860667e-13      -2.183815533286e-13       0.000000000000e+00       1.339677423583e-16       2.235129510097e-17      -2.359562824288e-18 
 2473       1.044033480002e-11       3.251522233928e-13      -2.166085490434e-13       0.000000000000e+00       1.337116808406e-16       2.249089783995e-17      -2.386339666902e-18 
 2474       1.039623593980e-11       3.266486525377e-13      -2.149896904866e-13       0.000000000000e+00       1.334561706130e-16       2.263017071102e-17      -2.412903938324e-18 
 2475       1.035227240453e-11       3.281593326097e-13      -2.135242200142e-13       0.000000000000e+00       1.332012103458e-16       2.276896803363e-17      -2.439246574931e-18 
 2476       1.030845358035e-11       3.296832192713e-13      -2.122113766152e-13       0.000000000000e+00       1.329467986998e-16       2.290714365908e-17      -2.465358485218e-18 
 2477       1.026478888260e-11       3.312192647353e-13      -2.110503959073e-13       0.000000000000e+00       1.326929343261e-16       2.304455097010e-17      -2.491230549768e-18 
 2478       1.022128775588e-11       3.327664177616e-13      -2.100405101340e-13       0.000000000000e+00       1.324396158662e-16       2.318104288031e-17      -2.516853621223e-18 
 2479       1.017795967405e-11       3.343236236533e-13      -2.091809481603e-13       0.000000000000e+00       1.321868419519e-16       2.331647183380e-17      -2.542218524256e-18 
 2480       1.013481414031e-11       3.358898242537e-13      -2.084709354692e-13       0.000000000000e+00       1.319346112056e-16       2.345068980462e-17      -2.567316055548e-18 
 2481       1.009186068717e-11       3.374639579423e-13      -2.079096941581e-13       0.000000000000e+00       1.316829222397e-16       2.358354829636e-17      -2.592136983755e-18 
 2482       1.004910887650e-11       3.390449596316e-13      -2.074964429348e-13       0.000000000000e+00       1.314317736573e-16       2.371489834161e-17      -2.616672049483e-18 
 2483       1.000656829957e-11       3.406317607635e-13      -2.072303971142e-13       0.000000000000e+00       1.311811640516e-16       2.384459050155e-17      -2.640911965261e-18 
 2484       9.964248577096e-12       3.422232893058e-13      -2.071107686142e-13       0.000000000000e+00       1.309310920061e-16       2.397247486545e-17      -2.664847415509e-18 
 2485       9.922159359210e-12       3.438184697488e-13      -2.071367659520e-13       0.000000000000e+00       1.306815560947e-16       2.409840105019e-17      -2.688469056518e-18 
 2486       9.880310325543e-12       3.454162231015e-13      -2.073075942407e-13       0.000000000000e+00       1.304325548816e-16       2.422221819981e-17      -2.711767516413e-18 
 2487       9.838711185233e-12       3.470154668884e-13      -2.076224551855e-13       0.000000000000e+00       1.301840869212e-16       2.434377498503e-17      -2.734733395135e-18 
 2488       9.797371676956e-12       3.486151151459e-13      -2.080805470797e-13       0.000000000000e+00       1.299361507582e-16       2.446291960277e-17      -2.757357264405e-18 
 2489       9.756301568957e-12       3.502140784187e-13      -2.086810648014e-13       0.000000000000e+00       1.296887449275e-16       2.457949977568e-17      -2.779629667703e-18 
 2490       9.715510659076e-12       3.518112637565e-13      -2.094231998093e-13       0.000000000000e+00       1.294418679543e-16       2.469336275169e-17      -2.801541120233e-18 
 2491       9.675008774781e-12       3.534055747102e-13      -2.103061401395e-13       0.000000000000e+00       1.291955183542e-16       2.480435530351e-17      -2.823082108904e-18 
 2492       9.634805773194e-12       3.549959113287e-13      -2.113290704016e-13       0.000000000000e+00       1.289496946326e-16       2.491232372818e-17      -2.844243092295e-18 
 2493       9.594911541122e-12       3.565811701551e-13      -2.124911717747e-13       0.000000000000e+00       1.287043952854e-16       2.501711384657e-17      -2.865014500633e-18 
 2494       9.555335995084e-12       3.581602442236e-13      -2.137916220042e-13       0.000000000000e+00       1.284596187988e-16       2.511857100294e-17      -2.885386735759e-18 
 2495       9.516089081341e-12       3.597320230555e-13      -2.152295953977e-13       0.000000000000e+00       1.282153636489e-16       2.521654006447e-17      -2.905350171108e-18 
 2496       9.477180775927e-12       3.612953926559e-13      -2.168042628214e-13       0.000000000000e+00       1.279716283021e-16       2.531086542074e-17      -2.924895151675e-18 
 2497       9.438621084675e-12       3.628492355106e-13      -2.185147916965e-13       0.000000000000e+00       1.277284112150e-16       2.540139098333e-17      -2.944011993989e-18 
 2498       9.400420043248e-12       3.643924305818e-13      -2.203603459953e-13       0.000000000000e+00       1.274857108343e-16       2.548796018527e-17      -2.962690986088e-18 
 2499       9.362587717167e-12       3.659238533053e-13      -2.223400862376e-13       0.000000000000e+00       1.272435255968e-16       2.557041598065e-17      -2.980922387490e-18 
 2500       9.325134201841e-12       3.674423755865e-13      -2.244531694871e-13       0.000000000000e+00       1.270018539294e-16       2.564860084407e-17      -2.998696429161e-18 
 2501       9.288068158563e-12       3.689469694921e-13      -2.266984681216e-13       0.000000000000e+00       1.267606943512e-16       2.572240412431e-17      -3.016004145942e-18 
