# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:D_M*^2_smg            20:kineticity_smg        21:braiding_smg          22:tensor_excess_smg     23:Mpl_running_smg       24:c_s^2                 25:kin (D)            
       3.627600830879e+06       5.741968576481e-11       1.277375229220e-01       2.840553300297e+07       1.403489753033e+04       3.868918967583e-03       5.091301997721e+10       7.374589778109e-02       4.764940934742e+14       1.170230341735e+11       6.393987315634e+11       3.296237899403e+14       8.068743051802e+14       1.953252114922e-04       5.959536281240e-02       3.243947196116e-06      -2.919552476505e-06       1.000000000000e+00       0.000000000000e+00       1.206116185120e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.206116185120e-14 
       3.602384093852e+06       5.822624886721e-11       1.286314759691e-01       2.801208379272e+07       1.403489663637e+04       3.896001196631e-03       5.055910243663e+10       7.426197412097e-02       4.633824906735e+14       1.145995540918e+11       6.261571496719e+11       3.205535910301e+14       7.846768384074e+14       1.954064176611e-04       5.958024234197e-02       3.237165726455e-06      -2.913449153810e-06       1.000000000000e+00       0.000000000000e+00       1.237642900111e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.237642900111e-14 
       3.577342646954e+06       5.904414070968e-11       1.295316837459e-01       2.762408493473e+07       1.403489573617e+04       3.923272998421e-03       5.020764509743e+10       7.478166095984e-02       4.506316773598e+14       1.122262628691e+11       6.131897932183e+11       3.117329750626e+14       7.630900684785e+14       1.954876370278e-04       5.956520192795e-02       3.230398433375e-06      -2.907358590037e-06       1.000000000000e+00       0.000000000000e+00       1.269993635148e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.269993635148e-14 
       3.552475271683e+06       5.987352039337e-11       1.304381899918e-01       2.724146092229e+07       1.403489482966e+04       3.950735699921e-03       4.985863085793e+10       7.530498354263e-02       4.382317257601e+14       1.099021211238e+11       6.004909831558e+11       3.031550743135e+14       7.420971931779e+14       1.955688696903e-04       5.955024197232e-02       3.223645287239e-06      -2.901280758515e-06       1.000000000000e+00       0.000000000000e+00       1.303189925878e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.303189925878e-14 
       3.527780758007e+06       6.071454925343e-11       1.313510387554e-01       2.686413729472e+07       1.403489391681e+04       3.978390637390e-03       4.951204273529e+10       7.583196729055e-02       4.261729812820e+14       1.076261109993e+11       5.880551580472e+11       2.948132100360e+14       7.216818725871e+14       1.956501157470e-04       5.953536288004e-02       3.216906258473e-06      -2.895215632626e-06       1.000000000000e+00       0.000000000000e+00       1.337253870715e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.337253870715e-14 
       3.503257904308e+06       6.156739089041e-11       1.322702743892e-01       2.649204062294e+07       1.403489299757e+04       4.006239156436e-03       4.916786386477e+10       7.636263780239e-02       4.144460549966e+14       1.053972357181e+11       5.758768716294e+11       2.867008872612e+14       7.018282163652e+14       1.957313752974e-04       5.952056505913e-02       3.210181317565e-06      -2.889163185808e-06       1.000000000000e+00       0.000000000000e+00       1.372208145545e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.372208145545e-14 
       3.478905517319e+06       6.243221120204e-11       1.331959415620e-01       2.612509849515e+07       1.403489207191e+04       4.034282612091e-03       4.882607749882e+10       7.689702085569e-02       4.030418163282e+14       1.032145191453e+11       5.639507904282e+11       2.788117897410e+14       6.825207713788e+14       1.958126484415e-04       5.950584892063e-02       3.203470435064e-06      -2.883123391557e-06       1.000000000000e+00       0.000000000000e+00       1.408076018811e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.408076018811e-14 
       3.454722412066e+06       6.330917841547e-11       1.341280852484e-01       2.576323950272e+07       1.403489113976e+04       4.062522368866e-03       4.848666700634e+10       7.743514240804e-02       3.919513859453e+14       1.010770053615e+11       5.522716914224e+11       2.711397750299e+14       6.637445096720e+14       1.958939352801e-04       5.949121487865e-02       3.196773581580e-06      -2.877096223422e-06       1.000000000000e+00       0.000000000000e+00       1.444881367000e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.444881367000e-14 
       3.430707411815e+06       6.419846311998e-11       1.350667507395e-01       2.540639322632e+07       1.403489020110e+04       4.090959800828e-03       4.814961587181e+10       7.797702859828e-02       3.811661288472e+14       9.898375824351e+10       5.408344597564e+11       2.636788697031e+14       6.454848167683e+14       1.959752359149e-04       5.947666335038e-02       3.190090727786e-06      -2.871081655007e-06       1.000000000000e+00       0.000000000000e+00       1.482648690526e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.482648690526e-14 
       3.406859348011e+06       6.510023830015e-11       1.360119836463e-01       2.505449022223e+07       1.403488925587e+04       4.119596291659e-03       4.781490769454e+10       7.852270574782e-02       3.706776476406e+14       9.693386105481e+10       5.296340865005e+11       2.564232647053e+14       6.277274802935e+14       1.960565504480e-04       5.946219475614e-02       3.183421844414e-06      -2.865079659973e-06       1.000000000000e+00       0.000000000000e+00       1.521403130030e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.521403130030e-14 
       3.383177060222e+06       6.601467936945e-11       1.369638298911e-01       2.470746200875e+07       1.403488830402e+04       4.148433234725e-03       4.748252618783e+10       7.907220036187e-02       3.604777760017e+14       9.492641604394e+10       5.186656664565e+11       2.493673108277e+14       6.104586789119e+14       1.961378789826e-04       5.944780951933e-02       3.176766902261e-06      -2.859090212035e-06       1.000000000000e+00       0.000000000000e+00       1.561170483114e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.561170483114e-14 
       3.359659396083e+06       6.694196420438e-11       1.379223357217e-01       2.436524105298e+07       1.403488734551e+04       4.177472033149e-03       4.715245517820e+10       7.962553913073e-02       3.505585723178e+14       9.296054405134e+10       5.079243960103e+11       2.425055143096e+14       5.936649715675e+14       1.962192216226e-04       5.943350806655e-02       3.170125872180e-06      -2.853113284962e-06       1.000000000000e+00       0.000000000000e+00       1.601977221501e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.601977221501e-14 
       3.336305211237e+06       6.788227317901e-11       1.388875477114e-01       2.402776075755e+07       1.403488638030e+04       4.206714099872e-03       4.682467860461e+10       8.018274893109e-02       3.409123135039e+14       9.103538412430e+10       4.974055710278e+11       2.358325325612e+14       5.773332870202e+14       1.963005784724e-04       5.941929082754e-02       3.163498725090e-06      -2.847148852581e-06       1.000000000000e+00       0.000000000000e+00       1.643850508647e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.643850508647e-14 
       3.313113369285e+06       6.883578920004e-11       1.398595127521e-01       2.369495544779e+07       1.403488540834e+04       4.236160857726e-03       4.649918051763e+10       8.074385682733e-02       3.315314889894e+14       8.915009313997e+10       4.871045847944e+11       2.293431700034e+14       5.614509136707e+14       1.963819496376e-04       5.940515823523e-02       3.156885431967e-06      -2.841196888770e-06       1.000000000000e+00       0.000000000000e+00       1.686818217817e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.686818217817e-14 
       3.290082741727e+06       6.980269774236e-11       1.408382780701e-01       2.336676035883e+07       1.403488442957e+04       4.265813739502e-03       4.617594507875e+10       8.130889007281e-02       3.224087948709e+14       8.730384543603e+10       4.770169259981e+11       2.230323740229e+14       5.460054896652e+14       1.964633352241e-04       5.939111072577e-02       3.150285963849e-06      -2.835257367464e-06       1.000000000000e+00       0.000000000000e+00       1.730908950630e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.730908950630e-14 
       3.267212207906e+06       7.078318688510e-11       1.418238912156e-01       2.304311162308e+07       1.403488344396e+04       4.295674188020e-03       4.585495655952e+10       8.187787611120e-02       3.135371282247e+14       8.549583244917e+10       4.671381767534e+11       2.168952310382e+14       5.309849932720e+14       1.965447353391e-04       5.937714873855e-02       3.143700291835e-06      -2.829330262651e-06       1.000000000000e+00       0.000000000000e+00       1.776152056085e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.776152056085e-14 
       3.244500654955e+06       7.177744734821e-11       1.428164000754e-01       2.272394625776e+07       1.403488245145e+04       4.325743656199e-03       4.553619934083e+10       8.245084257778e-02       3.049095815769e+14       8.372526236091e+10       4.574640106666e+11       2.109269626737e+14       5.163777335237e+14       1.966261500901e-04       5.936327271621e-02       3.137128387084e-06      -2.823415548375e-06       1.000000000000e+00       0.000000000000e+00       1.822577650091e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.822577650091e-14 
       3.221946977746e+06       7.278567252946e-11       1.438158528708e-01       2.240920215263e+07       1.403488145200e+04       4.356023607127e-03       4.521965791216e+10       8.302781730084e-02       2.965194375253e+14       8.199135975088e+10       4.479901909410e+11       2.051229220397e+14       5.021723411157e+14       1.967075795857e-04       5.934948310466e-02       3.130570220815e-06      -2.817513198733e-06       1.000000000000e+00       0.000000000000e+00       1.870216635504e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.870216635504e-14 
       3.199550078829e+06       7.380805854209e-11       1.448222981544e-01       2.209881805794e+07       1.403488044555e+04       4.386515514135e-03       4.490531687080e+10       8.360882830294e-02       2.883601635090e+14       8.029336525722e+10       4.387125685214e+11       1.994785901135e+14       4.883577595563e+14       1.967890239352e-04       5.933578035313e-02       3.124025764308e-06      -2.811623187877e-06       1.000000000000e+00       0.000000000000e+00       1.919100722683e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       1.919100722683e-14 
